Unnamed: 0	transcript	name	gene	n_readlength	maxmean_readlength	sigma_readlength	prop_readlength	min_readlength	n_polyA	maxmean_polyA	sigma_polyA	prop_polyA	min_polyA	t5	transcript_id	hist5p	hist3p
41	ENSMUST00000001479	Kpnb1	ENSMUSG00000001440	676.0	1933.51815311722	1085.96970968778	0.564917558724928	151.0	487.0	148.661048187537	66.256637318574	0.507031973076052	2.31	4.8745323454057399	ENSMUST00000001479	0.04896142433234421,0.03857566765578635,0.04302670623145401,0.08160237388724036,0.13204747774480713,0.18694362017804153,0.21810089020771514,0.06528189910979229,0.09495548961424333,0.09050445103857567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.002967359050445104,0.0,0.002967359050445104,0.002967359050445104,0.02225519287833828,0.6305637982195845,0.002967359050445104,0.002967359050445104,0.3323442136498516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42	ENSMUST00000001485	Mrpl10	ENSMUSG00000001445	111.0	1654.19418264676	114.225200690306	0.679596670859644	241.0	82.0	140.203389574057	64.2100894213034	0.531125349204935	12.83	9.57089552449035	ENSMUST00000001485	0.3783783783783784,0.036036036036036036,0.07207207207207207,0.06306306306306306,0.05405405405405406,0.11711711711711711,0.0990990990990991,0.0990990990990991,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.009009009009009009,0.0,0.0,0.04504504504504504,0.009009009009009009,0.0,0.27927927927927926,0.6576576576576577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43	ENSMUST00000001507	Cyp51	ENSMUSG00000001467	390.0	1748.20178316272	789.387354246502	0.534937257092648	138.0	292.0	140.416518681908	72.2671881025103	0.519160559334925	5.12	1.8020044077052999	ENSMUST00000001507	0.12307692307692308,0.05641025641025641,0.08974358974358974,0.11538461538461539,0.13333333333333333,0.20256410256410257,0.14102564102564102,0.05128205128205128,0.04871794871794872,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.002564102564102564,0.0,0.002564102564102564,0.007692307692307693,0.3871794871794872,0.3871794871794872,0.03333333333333333,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44	ENSMUST00000001513	Tubb6	ENSMUSG00000001473	250.0	1798.69038625002	42.2187301361517	0.678844620660575	206.0	192.0	137.325862124974	86.2264932406096	0.542030018289052	8.46	0.76623470290019002	ENSMUST00000001513	0.3654618473895582,0.040160642570281124,0.0642570281124498,0.060240963855421686,0.060240963855421686,0.0963855421686747,0.10441767068273092,0.0963855421686747,0.0963855421686747,0.01606425702811245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,0.9959839357429718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45	ENSMUST00000001562	Tulp3	ENSMUSG00000001521	87.0	2188.32129185022	1002.88725267127	0.548315678245677	265.0	69.0	166.264977532319	66.4840993598092	0.495420245691658	5.67	3.5464199112121602	ENSMUST00000001562	0.12643678160919541,0.08045977011494253,0.022988505747126436,0.022988505747126436,0.034482758620689655,0.13793103448275862,0.19540229885057472,0.1839080459770115,0.13793103448275862,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46	ENSMUST00000001611	Nom1	ENSMUSG00000001569	32.0	1767.85515714117	869.770000813532	0.565051924202445	283.0	22.0	148.111923707105	101.181991150566	0.588681104631675	6.5	1.28198754604457	ENSMUST00000001611	0.13333333333333333,0.23333333333333334,0.3333333333333333,0.06666666666666667,0.0,0.1,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.03333333333333333,0.06666666666666667,0.0,0.6333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47	ENSMUST00000001672	Ifrd1	ENSMUSG00000001627	109.0	1846.27751207035	79.7040925095037	0.742242106013085	187.0	85.0	215.890995272737	53.9208722914003	0.535086902811785	29.56	0.84126137802793	ENSMUST00000001672	0.3119266055045872,0.10091743119266056,0.1834862385321101,0.23853211009174313,0.14678899082568808,0.009174311926605505,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.009174311926605505,0.0,0.981651376146789,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48	ENSMUST00000001675	Stk38l	ENSMUSG00000001630	19.0	1594.63234885202	647.292404808375	0.561993315873195	337.0	16.0	185.521865266655	72.1940675354195	0.52080722296962	25.61	1.0776768272438599	ENSMUST00000001675	0.10526315789473684,0.0,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49	ENSMUST00000001724	Ddx18	ENSMUSG00000001674	113.0	1622.46209453084	557.073344568591	0.523619278678083	244.0	81.0	161.800063101263	78.3934441221167	0.530271312588674	7.58	4.6386287287466699	ENSMUST00000001724	0.168141592920354,0.035398230088495575,0.061946902654867256,0.11504424778761062,0.10619469026548672,0.13274336283185842,0.13274336283185842,0.1415929203539823,0.09734513274336283,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.008849557522123894,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.9823008849557522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50	ENSMUST00000001757	Eef1e1	ENSMUSG00000001707	78.0	1091.99848235418	46.8938907818971	0.573212891856994	172.0	51.0	149.487368017764	65.5619573226521	0.537705132721573	6.1	1.5337049396892	ENSMUST00000001757	0.5128205128205128,0.1282051282051282,0.24358974358974358,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.01282051282051282,0.0,0.038461538461538464,0.9487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51	ENSMUST00000001780	Akt1	ENSMUSG00000001729	515.0	1902.42916865818	693.487133514027	0.524364710299763	185.0	388.0	141.798486779132	73.2661646597875	0.534370562514386	3.85	14.680101206600799	ENSMUST00000001780	0.16893203883495145,0.05048543689320388,0.06796116504854369,0.06990291262135923,0.07766990291262135,0.1203883495145631,0.0970873786407767,0.2,0.12815533980582525,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.005825242718446602,0.0,0.003883495145631068,0.001941747572815534,0.0,0.003883495145631068,0.003883495145631068,0.9805825242718447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52	ENSMUST00000001836	Pwp1	ENSMUSG00000001785	72.0	1785.42295957155	695.965772310345	0.554613041272159	207.0	51.0	158.540271663201	65.6875767746685	0.532111399903131	10.25	2.02965246802674	ENSMUST00000001836	0.2222222222222222,0.08333333333333333,0.041666666666666664,0.05555555555555555,0.027777777777777776,0.125,0.125,0.125,0.1388888888888889,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.20833333333333334,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53	ENSMUST00000001950	Tollip	ENSMUSG00000025139	38.0	2023.10462404643	940.726492820978	0.542584182433681	279.0	36.0	160.028047073081	58.3243581299145	0.486821344940867	5.6	1.1038714997655401	ENSMUST00000001950	0.02631578947368421,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.13157894736842105,0.10526315789473684,0.13157894736842105,0.21052631578947367,0.13157894736842105,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.05263157894736842,0.0,0.0,0.868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54	ENSMUST00000001975	Nacc1	ENSMUSG00000001910	171.0	1949.03914698901	1203.02575764614	0.590869664832092	251.0	127.0	166.674044253676	83.3597785040958	0.5604575861136	18.96	1.05644634320581	ENSMUST00000001975	0.05263157894736842,0.023391812865497075,0.023391812865497075,0.029239766081871343,0.08187134502923976,0.07017543859649122,0.12280701754385964,0.1286549707602339,0.29239766081871343,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.011695906432748537,0.011695906432748537,0.04678362573099415,0.0,0.011695906432748537,0.9181286549707602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55	ENSMUST00000002029	Emd	ENSMUSG00000001964	130.0	1333.57143354361	71.8542915905275	0.575868560630241	175.0	95.0	142.804062917672	54.8841244715008	0.516299291413864	20.85	10.652072102511401	ENSMUST00000002029	0.17692307692307693,0.27692307692307694,0.1,0.07692307692307693,0.07692307692307693,0.1,0.06923076923076923,0.1,0.023076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.05384615384615385,0.9384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56	ENSMUST00000002198	Sf3a1	ENSMUSG00000002129	189.0	1815.94406012862	829.731531583757	0.543187267140541	192.0	138.0	155.022119129669	70.0148483557957	0.520179963936265	17.64	2.54863337269123	ENSMUST00000002198	0.12698412698412698,0.07936507936507936,0.08994708994708994,0.1693121693121693,0.2222222222222222,0.19047619047619047,0.026455026455026454,0.037037037037037035,0.021164021164021163,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.005291005291005291,0.005291005291005291,0.005291005291005291,0.0,0.0,0.47619047619047616,0.37566137566137564,0.005291005291005291,0.015873015873015872,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57	ENSMUST00000002284	Plaur	ENSMUSG00000046223	140.0	1360.98163635062	182.382462339173	0.527799515487885	178.0	101.0	177.292953564568	54.2930532759312	0.503554523692192	7.5	0.44339407801695402	ENSMUST00000002284	0.4928571428571429,0.05,0.06428571428571428,0.08571428571428572,0.07857142857142857,0.07857142857142857,0.02857142857142857,0.07142857142857142,0.02142857142857143,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.007142857142857143,0.02142857142857143,0.0,0.0,0.0,0.03571428571428571,0.4785714285714286,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58	ENSMUST00000002303	Rhoc	ENSMUSG00000002233	517.0	1112.9937847174	82.2170676283453	0.559692283044163	178.0	418.0	137.316308051593	64.0490829303731	0.508163632368604	4.32	9.5709284526214802	ENSMUST00000002303	0.04061895551257253,0.4410058027079304,0.05609284332688588,0.06769825918762089,0.11218568665377177,0.09477756286266925,0.0735009671179884,0.07736943907156674,0.027079303675048357,0.009671179883945842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0019342359767891683,0.0019342359767891683,0.0,0.0,0.0,0.9961315280464217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59	ENSMUST00000002360	Angptl4	ENSMUSG00000002289	25.0	1734.23528463107	163.729286363703	0.655863213420427	320.0	19.0	194.640327099293	52.6896788157494	0.435924283131474	41.12	0.171205940208878	ENSMUST00000002360	0.12,0.16,0.16,0.12,0.24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60	ENSMUST00000002368	Dbf4	ENSMUSG00000002297	45.0	1650.46834161093	606.061858658316	0.539740749377147	256.0	27.0	173.473930417596	73.9863491342608	0.540178539047867	24.85	1.39483259769061	ENSMUST00000002368	0.08888888888888889,0.08888888888888889,0.044444444444444446,0.08888888888888889,0.08888888888888889,0.13333333333333333,0.13333333333333333,0.1111111111111111,0.13333333333333333,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61	ENSMUST00000002466	Nr2f6	ENSMUSG00000002393	100.0	2244.3608620485	57.1366254540761	0.756808644586209	267.0	70.0	128.515023627776	58.5963790891708	0.526090586438607	16.48	2.8298955029410799	ENSMUST00000002466	0.3,0.05,0.09,0.11,0.08,0.05,0.1,0.1,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.02,0.03,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62	ENSMUST00000002551	Snrpd1	ENSMUSG00000002477	289.0	648.02662404094	81.1817194035816	0.392342900323395	175.0	236.0	149.98298261075	60.1190988693705	0.510595467512448	18.52	3.7515095952961901	ENSMUST00000002551	0.6955017301038062,0.10034602076124567,0.05536332179930796,0.04498269896193772,0.05536332179930796,0.031141868512110725,0.01730103806228374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.006920415224913495,0.0,0.6539792387543253,0.20069204152249134,0.04844290657439446,0.08996539792387544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63	ENSMUST00000002677	Axl	ENSMUSG00000002602	890.0	2000.3409912255	1115.09174936893	0.563114438293122	185.0	655.0	150.083601917778	66.8197326560839	0.505274650010854	10.38	20.313351704094	ENSMUST00000002677	0.046067415730337076,0.021348314606741574,0.033707865168539325,0.046067415730337076,0.06292134831460675,0.09213483146067415,0.10449438202247191,0.1662921348314607,0.25842696629213485,0.16853932584269662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0011235955056179776,0.0,0.0011235955056179776,0.0022471910112359553,0.0011235955056179776,0.0022471910112359553,0.028089887640449437,0.9640449438202248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64	ENSMUST00000002699	Akap8	ENSMUSG00000024045	77.0	1755.67273512874	932.719815695193	0.567471250391717	210.0	55.0	211.149716864893	99.2275464548555	0.556009612058219	23.27	1.89712084335243	ENSMUST00000002699	0.09090909090909091,0.025974025974025976,0.11688311688311688,0.14285714285714285,0.11688311688311688,0.15584415584415584,0.1038961038961039,0.06493506493506493,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.2857142857142857,0.2727272727272727,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65	ENSMUST00000002818	Ykt6	ENSMUSG00000002741	137.0	1473.17845225093	638.398623160419	0.530350151257136	184.0	101.0	147.989821773688	63.4914628353681	0.529896405111006	20.27	3.02766758695984	ENSMUST00000002818	0.16058394160583941,0.021897810218978103,0.029197080291970802,0.10218978102189781,0.06569343065693431,0.145985401459854,0.22627737226277372,0.0948905109489051,0.10218978102189781,0.051094890510948905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.10218978102189781,0.0,0.0072992700729927005,0.0,0.0072992700729927005,0.8832116788321168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66	ENSMUST00000002855	Kdelr1	ENSMUSG00000002778	311.0	1541.04698336079	92.4747301403613	0.629934393705048	134.0	212.0	138.563010074941	67.9220283509609	0.517681037036164	6.79	7.0596504430706197	ENSMUST00000002855	0.4212218649517685,0.04180064308681672,0.12540192926045016,0.08360128617363344,0.06752411575562701,0.08360128617363344,0.028938906752411574,0.05466237942122187,0.08681672025723473,0.006430868167202572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.003215434083601286,0.10289389067524116,0.006430868167202572,0.01929260450160772,0.8681672025723473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67	ENSMUST00000002923	Adprh	ENSMUSG00000002844	76.0	1576.93773861291	50.1617185962537	0.590312040443872	246.0	59.0	158.95711545638	53.1788391393791	0.492840795561699	26.64	6.3132289300491804	ENSMUST00000002923	0.49333333333333335,0.10666666666666667,0.10666666666666667,0.13333333333333333,0.12,0.0,0.013333333333333334,0.0,0.013333333333333334,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.013333333333333334,0.9333333333333333,0.013333333333333334,0.013333333333333334,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68	ENSMUST00000003115	Cdkn1b	ENSMUSG00000003031	41.0	974.301105235997	571.831206579114	0.590980294739922	216.0	28.0	235.191098138854	40.3487859013927	0.588601651244378	39.93	0.36044257292986198	ENSMUST00000003115	0.024390243902439025,0.024390243902439025,0.0,0.024390243902439025,0.0,0.07317073170731707,0.0975609756097561,0.2926829268292683,0.2682926829268293,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69	ENSMUST00000003121	Rab8a	ENSMUSG00000003037	107.0	1578.73364650542	263.181605208318	0.53834529005615	179.0	79.0	147.874492774129	67.7632239937031	0.529619564009026	19.68	3.7053264261265899	ENSMUST00000003121	0.5046728971962616,0.18691588785046728,0.17757009345794392,0.12149532710280374,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.028037383177570093,0.32710280373831774,0.6448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70	ENSMUST00000003123	Fam32a	ENSMUSG00000003039	189.0	1176.9870822567	337.125175855604	0.509307314856984	177.0	151.0	137.132716199751	53.7681431575023	0.500328880716155	13.22	3.4975004087772299	ENSMUST00000003123	0.35978835978835977,0.19047619047619047,0.14285714285714285,0.15343915343915343,0.10582010582010581,0.042328042328042326,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.005291005291005291,0.005291005291005291,0.0,0.5185185185185185,0.042328042328042326,0.41798941798941797,0.010582010582010581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71	ENSMUST00000003438	Mob3a	ENSMUSG00000003348	52.0	1968.42368601078	757.423081371806	0.544360620366231	299.0	42.0	140.570723022317	65.7484643877534	0.513825461395928	2.68	0.30738674585650699	ENSMUST00000003438	0.23076923076923078,0.019230769230769232,0.057692307692307696,0.019230769230769232,0.07692307692307693,0.057692307692307696,0.21153846153846154,0.15384615384615385,0.1346153846153846,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72	ENSMUST00000003536	Med29	ENSMUSG00000003444	118.0	719.710010999734	77.4433076002389	0.384196256398687	154.0	92.0	123.728002638592	53.1042513402161	0.535898165233437	23.64	5.0043999722913899	ENSMUST00000003536	0.711864406779661,0.07627118644067797,0.0847457627118644,0.07627118644067797,0.05084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.9745762711864406,0.0,0.00847457627118644,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73	ENSMUST00000003575	Tpm4	ENSMUSG00000031799	502.0	2142.44345815097	44.3650367486694	0.731449213427538	210.0	378.0	154.80832688319	75.7759014522225	0.534865607289852	11.74	5.4231563037164703	ENSMUST00000003575	0.3107569721115538,0.053784860557768925,0.05976095617529881,0.06772908366533864,0.06772908366533864,0.09163346613545817,0.10358565737051793,0.15338645418326693,0.07569721115537849,0.01593625498007968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.00199203187250996,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.017928286852589643,0.9760956175298805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74	ENSMUST00000003612	Dusp3	ENSMUSG00000003518	16.0	1963.50849567866	65.0704486084475	0.718228698731599	464.0	13.0	189.211166132864	49.6425161093384	0.561164029401049	30.13	0.83900228376067298	ENSMUST00000003612	0.375,0.0625,0.0625,0.0,0.0,0.125,0.0625,0.1875,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.125,0.0625,0.3125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75	ENSMUST00000003628	Ddr1	ENSMUSG00000003534	13.0	1040.92226292278	606.171952147726	0.611487700504531	184.0	11.0	220.073037367406	79.2039161142011	0.549818494562902	59.48	1.9372432474471499	ENSMUST00000003628	0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76	ENSMUST00000003635	Ier3	ENSMUSG00000003541	140.0	1162.43643619962	25.8431355610082	0.518856790960172	188.0	110.0	182.073153853769	39.1647139557581	0.540588869628221	6.79	0.1	ENSMUST00000003635	0.5357142857142857,0.02142857142857143,0.05,0.06428571428571428,0.04285714285714286,0.04285714285714286,0.10714285714285714,0.05,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77	ENSMUST00000003726	Brd4	ENSMUSG00000024002	80.0	1364.81061697762	692.740635477753	0.549103919949708	197.0	57.0	154.574199478957	56.8699133609433	0.522306447989165	22.18	1.5223860627671499	ENSMUST00000003726	0.0,0.0,0.0,0.0,0.0,0.0375,0.0875,0.1875,0.3,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78	ENSMUST00000003759	Ciao1	ENSMUSG00000003662	63.0	1390.06861164574	550.806770971886	0.46290478344027	152.0	43.0	144.307475592869	60.7241456620241	0.532646506758296	13.38	3.5848512801283401	ENSMUST00000003759	0.43333333333333335,0.13333333333333333,0.21666666666666667,0.15,0.016666666666666666,0.03333333333333333,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.016666666666666666,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79	ENSMUST00000003870	Mxi1	ENSMUSG00000025025	18.0	1691.62707917327	656.800430677514	0.577118055683797	273.0	12.0	127.865129098552	55.1936624437325	0.57557951385363	23.4	2.148828729141	ENSMUST00000003870	0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80	ENSMUST00000003912	Calr	ENSMUSG00000003814	2068.0	1039.50500458428	465.651024459749	0.530662308562541	117.0	1499.0	130.19984116651	56.9933427557783	0.501846380326976	3.97	6.5766572596587896	ENSMUST00000003912	0.11170212765957446,0.0183752417794971,0.025145067698259187,0.03288201160541586,0.04932301740812379,0.4825918762088975,0.15522243713733075,0.11266924564796905,0.012088974854932301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.00048355899419729207,0.0,0.0038684719535783366,0.004352030947775629,0.04932301740812379,0.00048355899419729207,0.004352030947775629,0.9356866537717602,0.0014506769825918763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81	ENSMUST00000003946	Nob1	ENSMUSG00000003848	75.0	1686.12976463951	41.354563644303	0.699337153278948	209.0	57.0	161.404233869785	71.6170092128384	0.526388482255179	8.5	3.6890471704002898	ENSMUST00000003946	0.3333333333333333,0.02666666666666667,0.13333333333333333,0.05333333333333334,0.09333333333333334,0.18666666666666668,0.05333333333333334,0.04,0.06666666666666667,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.02666666666666667,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
