sample	transcript	n	mean	sigma	prop	min	conv	synthrate	synthrate_norm
mmu_dRNA_3T3_PION_1	ENSMUST00000001900	254	1438.03812532926	107.723113635979	0.583749513206351	180	1	0.00111475126597689	0.00111475126597689
mmu_dRNA_3T3_PION_1	ENSMUST00000001920	11	1500.03832598995	74.8626786018358	0.525754244046368	765	1	0.00150823616291261	0.00150823616291261
mmu_dRNA_3T3_PION_1	ENSMUST00000001927	586	1597.1487349506	1008.30102011127	0.583153983627336	147	1	0.000964706141137278	0.000964706141137278
mmu_dRNA_3T3_PION_1	ENSMUST00000001950	184	1675.54888802853	902.993932118986	0.5595308937995	202	1	0.000862073049923986	0.000862073049923986
mmu_dRNA_3T3_PION_1	ENSMUST00000001963	16	1589.1211328894	804.041640939236	0.585239012629375	339	1	0.00112871233812112	0.00112871233812112
mmu_dRNA_3T3_PION_1	ENSMUST00000001964	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000001965	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000001974	162	1507.76567967569	631.320778869523	0.552495352368781	178	1	0.000928444523872967	0.000928444523872967
mmu_dRNA_3T3_PION_1	ENSMUST00000001975	537	1493.03657105937	893.829520679032	0.546750135035236	75	1	0.000850675224112544	0.000850675224112544
mmu_dRNA_3T3_PION_1	ENSMUST00000001989	964	1767.15676436498	1008.38818349964	0.565433282031152	150	1	0.00080458657935169	0.00080458657935169
mmu_dRNA_3T3_PION_1	ENSMUST00000002007	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000002008	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000002011	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000002013	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000002029	530	1362.31886493246	54.6611987775125	0.672056230413799	154	1	0.00169599540494309	0.00169599540494309
mmu_dRNA_3T3_PION_1	ENSMUST00000002043	315	1213.19379305937	646.391966130986	0.542053592299851	127	1	0.00108973337865494	0.00108973337865494
mmu_dRNA_3T3_PION_1	ENSMUST00000002044	23	1691.87965309488	882.101870433301	0.549246443527363	189	1	0.000810781604691239	0.000810781604691239
mmu_dRNA_3T3_PION_1	ENSMUST00000002048	21	1400.11089206246	43.1088410736215	0.596520007503322	150	1	0.00118264519445355	0.00118264519445355
mmu_dRNA_3T3_PION_1	ENSMUST00000002063	10	2012.52323914876	1082.46342118481	0.597022469811713	334	1	0.0008826377285499	0.0008826377285499
mmu_dRNA_3T3_PION_1	ENSMUST00000002064	228	1204.73924796071	38.6672875438692	0.606105491814523	160	1	0.00147285632148042	0.00147285632148042
mmu_dRNA_3T3_PION_1	ENSMUST00000002073	319	1546.32673133424	799.544281737188	0.548875546129789	148	1	0.00087009936745269	0.00087009936745269
mmu_dRNA_3T3_PION_1	ENSMUST00000002080	62	1471.04490275883	843.303666493383	0.579328962998775	288	1	0.00116407617428072	0.00116407617428072
mmu_dRNA_3T3_PION_1	ENSMUST00000002084	65	1826.70863918731	1041.64837806802	0.584162629833222	267	1	0.000900672240135837	0.000900672240135837
mmu_dRNA_3T3_PION_1	ENSMUST00000002090	622	672.251304122904	69.1390640117236	0.482000122091962	109	0	0.00165201993978149	0.00165201993978149
mmu_dRNA_3T3_PION_1	ENSMUST00000002091	1237	1004.11316051075	286.201277857542	0.507709226984744	132	1	0.0011825527439573	0.0011825527439573
mmu_dRNA_3T3_PION_1	ENSMUST00000002095	56	1537.25463403161	1228.34040584369	0.604797818971189	219	1	0.00116089135472835	0.00116089135472835
mmu_dRNA_3T3_PION_1	ENSMUST00000002099	128	1537.61844544454	95.4066042447079	0.671750430819546	192	0	0.00152083415423856	0.00152083415423856
mmu_dRNA_3T3_PION_1	ENSMUST00000002112	75	841.486565982321	48.5729141547533	0.416612454772554	164	1	0.00105408202665708	0.00105408202665708
mmu_dRNA_3T3_PION_1	ENSMUST00000002121	341	1511.42479527116	820.604020553015	0.549030821023002	135	1	0.00088449906099878	0.00088449906099878
mmu_dRNA_3T3_PION_1	ENSMUST00000002127	65	1361.8259961896	45.9007936160637	0.684945763217701	232	1	0.00192424025649037	0.00192424025649037
mmu_dRNA_3T3_PION_1	ENSMUST00000002128	416	1412.69323251479	67.4487434137751	0.517329756879252	139	1	0.000841496072537155	0.000841496072537155
mmu_dRNA_3T3_PION_1	ENSMUST00000002133	355	1093.26125546061	128.404138237844	0.549574797083252	141	1	0.00128129169376901	0.00128129169376901
mmu_dRNA_3T3_PION_1	ENSMUST00000002152	49	1099.03986674964	485.385741284582	0.549800555602184	129	1	0.00125895624479476	0.00125895624479476
mmu_dRNA_3T3_PION_1	ENSMUST00000002171	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000002172	50	1509.49442502421	910.875934421273	0.564544080070787	207	1	0.000995354502885427	0.000995354502885427
mmu_dRNA_3T3_PION_1	ENSMUST00000002176	40	1099.64266295091	479.589399019123	0.559709480024614	243	1	0.0014839648994425	0.0014839648994425
mmu_dRNA_3T3_PION_1	ENSMUST00000002198	638	1515.85245599753	693.561796422861	0.535940358906293	147	1	0.00084369606474687	0.00084369606474687
mmu_dRNA_3T3_PION_1	ENSMUST00000002275	116	1473.98472576202	409.166032323859	0.550448948867905	208	1	0.000967185024284823	0.000967185024284823
mmu_dRNA_3T3_PION_1	ENSMUST00000002280	56	1739.69924587234	677.464560343994	0.551076107838445	247	1	0.000822368656491677	0.000822368656491677
mmu_dRNA_3T3_PION_1	ENSMUST00000002284	425	1415.11474889505	202.426910343728	0.616567184475941	175	0	0.00129666937982955	0.00129666937982955
mmu_dRNA_3T3_PION_1	ENSMUST00000002289	188	972.241122174091	86.8490441489137	0.552365147330364	179	1	0.00155559720660798	0.00155559720660798
mmu_dRNA_3T3_PION_1	ENSMUST00000002291	183	1486.35420393113	862.122651141284	0.573334373604829	203	1	0.00104706534663601	0.00104706534663601
mmu_dRNA_3T3_PION_1	ENSMUST00000002292	149	1512.21931162997	831.520794991252	0.554340834190021	150	1	0.000913118191813766	0.000913118191813766
mmu_dRNA_3T3_PION_1	ENSMUST00000002297	35	2086.38280158241	1414.75383208914	0.623956422448101	212	1	0.000885233402548498	0.000885233402548498
mmu_dRNA_3T3_PION_1	ENSMUST00000002303	1618	1076.33947948848	122.921352387499	0.586959221391333	135	0	0.00150962377191992	0.00150962377191992
mmu_dRNA_3T3_PION_1	ENSMUST00000002305	65	1441.6755607915	947.714933384188	0.586828103550827	199	1	0.00114293721359687	0.00114293721359687
mmu_dRNA_3T3_PION_1	ENSMUST00000002318	19	1605.09845862076	711.665526827478	0.548522569364002	231	1	0.000884179831785561	0.000884179831785561
mmu_dRNA_3T3_PION_1	ENSMUST00000002320	252	1605.03899391629	935.991134059097	0.572441776507992	146	1	0.000917633284656753	0.000917633284656753
mmu_dRNA_3T3_PION_1	ENSMUST00000002327	22	835.676874346287	296.453572035372	0.499439088910081	216	1	0.00161012765054766	0.00161012765054766
mmu_dRNA_3T3_PION_1	ENSMUST00000002344	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000002350	85	1550.37942722038	562.46035529138	0.50802570499976	170	1	0.000748074407161135	0.000748074407161135
mmu_dRNA_3T3_PION_1	ENSMUST00000002360	83	1931.55360202134	35.2703571991099	0.791651122374228	160	1	0.0021448077449571	0.0021448077449571
mmu_dRNA_3T3_PION_1	ENSMUST00000002368	159	1391.51574800359	679.950527817854	0.555822303402889	169	1	0.00102358699591445	0.00102358699591445
mmu_dRNA_3T3_PION_1	ENSMUST00000002379	252	1238.72592540057	64.188436203271	0.453366942207328	142	1	0.000756233388086004	0.000756233388086004
mmu_dRNA_3T3_PION_1	ENSMUST00000002391	41	2463.28930299232	170.817477480767	0.371048559953218	204	1	0.000261120992936065	0.000261120992936065
mmu_dRNA_3T3_PION_1	ENSMUST00000002397	57	1380.35505381424	274.530176508553	0.554643794650904	167	1	0.001026404972095	0.001026404972095
mmu_dRNA_3T3_PION_1	ENSMUST00000002400	151	1040.37357690194	481.117844025305	0.544180909405312	158	1	0.00135300155982794	0.00135300155982794
mmu_dRNA_3T3_PION_1	ENSMUST00000002403	113	1457.6421901356	47.5162892770223	0.723693710965019	213	1	0.00210435744194923	0.00210435744194923
mmu_dRNA_3T3_PION_1	ENSMUST00000002412	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000002413	92	1519.42821266161	636.380976352036	0.548642090911868	195	1	0.00091778222546333	0.00091778222546333
mmu_dRNA_3T3_PION_1	ENSMUST00000002418	146	789.462312041144	105.526517717843	0.296868476282048	241	1	0.000769804993791401	0.000769804993791401
mmu_dRNA_3T3_PION_1	ENSMUST00000002436	625	1517.54015297428	771.356325021825	0.548219218152088	136	1	0.000878340668113208	0.000878340668113208
mmu_dRNA_3T3_PION_1	ENSMUST00000002444	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000002445	218	1522.10328533227	588.465880487836	0.517288757971165	232	1	0.000830655883677867	0.000830655883677867
mmu_dRNA_3T3_PION_1	ENSMUST00000002452	1072	596.974473170881	76.0010628025117	0.312439712517461	175	1	0.00107688484551808	0.00107688484551808
mmu_dRNA_3T3_PION_1	ENSMUST00000002466	303	1612.53636973203	533.560975545058	0.528252075335201	219	1	0.000803550000808644	0.000803550000808644
mmu_dRNA_3T3_PION_1	ENSMUST00000002469	147	1014.08842135925	186.147265891111	0.509222119669332	231	1	0.00132498657265788	0.00132498657265788
mmu_dRNA_3T3_PION_1	ENSMUST00000002473	503	1356.10586757306	134.001015827889	0.612529599390104	216	1	0.00138657500609479	0.00138657500609479
mmu_dRNA_3T3_PION_1	ENSMUST00000002487	69	1819.48412667572	1442.49623527424	0.618777819025055	196	1	0.000999789402478455	0.000999789402478455
mmu_dRNA_3T3_PION_1	ENSMUST00000002495	61	1864.72595712924	89.4288445783779	0.762297401482223	361	1	0.00213266093309586	0.00213266093309586
mmu_dRNA_3T3_PION_1	ENSMUST00000002502	62	1365.99086110807	862.492898240707	0.578899625944635	223	1	0.00120274866571808	0.00120274866571808
mmu_dRNA_3T3_PION_1	ENSMUST00000002518	3786	1080.16442208959	274.740938572287	0.488883949870461	100	0	0.000975859571421172	0.000975859571421172
mmu_dRNA_3T3_PION_1	ENSMUST00000002529	201	1398.89630821018	718.551391050718	0.547641660609985	208	1	0.00101657617853636	0.00101657617853636
mmu_dRNA_3T3_PION_1	ENSMUST00000002532	289	1506.23897292031	89.0910442086823	0.721005539713852	186	1	0.00195744907713297	0.00195744907713297
mmu_dRNA_3T3_PION_1	ENSMUST00000002533	12	1053.19226833994	349.887658309066	0.526099572894061	261	1	0.00140136171888793	0.00140136171888793
mmu_dRNA_3T3_PION_1	ENSMUST00000002551	729	649.745740963083	117.805301659809	0.422501547561017	149	1	0.00146103363851479	0.00146103363851479
mmu_dRNA_3T3_PION_1	ENSMUST00000002572	10	1686.535653719	489.039487827138	0.544589074431366	349	1	0.00089404650825153	0.00089404650825153
mmu_dRNA_3T3_PION_1	ENSMUST00000002588	15	1432.79655965972	688.742019047508	0.542888251138312	215	1	0.000975244065764403	0.000975244065764403
mmu_dRNA_3T3_PION_1	ENSMUST00000002599	226	1297.21960688479	526.181978637795	0.532880445193672	174	1	0.00101563359800639	0.00101563359800639
mmu_dRNA_3T3_PION_1	ENSMUST00000002603	83	1588.92840555543	772.177123155496	0.524786247666516	235	1	0.000815638552772426	0.000815638552772426
mmu_dRNA_3T3_PION_1	ENSMUST00000002625	144	1938.68426280554	122.005269330287	0.792419059092451	192	0	0.00218551116260963	0.00218551116260963
mmu_dRNA_3T3_PION_1	ENSMUST00000002655	472	753.395930762478	97.6735395988763	0.393552609585478	148	1	0.00107193923550497	0.00107193923550497
mmu_dRNA_3T3_PION_1	ENSMUST00000002677	3176	1726.53396341853	1044.5275715243	0.568137900694478	166	1	0.000843015278244984	0.000843015278244984
mmu_dRNA_3T3_PION_1	ENSMUST00000002678	547	1359.69050561767	615.426566186327	0.536179068413424	145	1	0.000951686426143595	0.000951686426143595
mmu_dRNA_3T3_PION_1	ENSMUST00000002683	149	1745.01642278876	835.637712954486	0.543272298116546	220	1	0.000779983986250035	0.000779983986250035
mmu_dRNA_3T3_PION_1	ENSMUST00000002699	267	1215.62798325758	630.361324501791	0.540838173316083	155	1	0.00111055093246742	0.00111055093246742
mmu_dRNA_3T3_PION_1	ENSMUST00000002710	97	1168.05967114676	187.308641434515	0.565148706159517	226	1	0.00137956941877405	0.00137956941877405
mmu_dRNA_3T3_PION_1	ENSMUST00000002733	219	948.822681796717	480.537583265731	0.58868237679214	169	1	0.00183530333690446	0.00183530333690446
mmu_dRNA_3T3_PION_1	ENSMUST00000002735	576	1043.06032556767	81.0138845576417	0.49103726054671	184	1	0.00112306475132319	0.00112306475132319
mmu_dRNA_3T3_PION_1	ENSMUST00000002737	146	802.230910227734	64.6576827004483	0.447804528564303	199	1	0.0013443490771144	0.0013443490771144
mmu_dRNA_3T3_PION_1	ENSMUST00000002740	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000002756	18	951.969638313909	143.868362601659	0.497142950805589	321	1	0.00156685310038676	0.00156685310038676
mmu_dRNA_3T3_PION_1	ENSMUST00000002757	65	676.248656051738	48.7102203639318	0.461544807704999	196	1	0.00178483528147001	0.00178483528147001
mmu_dRNA_3T3_PION_1	ENSMUST00000002765	66	1556.90202674649	749.481180682305	0.549623870129263	189	1	0.000892144552845672	0.000892144552845672
mmu_dRNA_3T3_PION_1	ENSMUST00000002790	569	1685.91573224459	924.50155425866	0.56155352065895	164	1	0.00084155782180921	0.00084155782180921
mmu_dRNA_3T3_PION_1	ENSMUST00000002805	249	1085.32344525927	58.6237335526232	0.514780726335038	158	1	0.00114407104649624	0.00114407104649624
mmu_dRNA_3T3_PION_1	ENSMUST00000002808	226	1491.45313331078	231.077298230965	0.666217699227783	178	0	0.00151963147945437	0.00151963147945437
mmu_dRNA_3T3_PION_1	ENSMUST00000002809	130	924.639300814881	51.1794425620808	0.576138148788442	144	1	0.00174121295794436	0.00174121295794436
mmu_dRNA_3T3_PION_1	ENSMUST00000002818	507	1408.12930436739	677.607860648092	0.538193010448975	147	1	0.000924097795358652	0.000924097795358652
mmu_dRNA_3T3_PION_1	ENSMUST00000002825	501	1347.24991981593	630.075854072251	0.521139676345561	136	1	0.000898486431270627	0.000898486431270627
mmu_dRNA_3T3_PION_1	ENSMUST00000002837	243	1421.07551461732	716.597181517294	0.55050372245588	137	1	0.000953769863367057	0.000953769863367057
mmu_dRNA_3T3_PION_1	ENSMUST00000002839	212	1517.27124043602	744.523614429529	0.539446547659001	142	1	0.00085168699302318	0.00085168699302318
mmu_dRNA_3T3_PION_1	ENSMUST00000002840	189	1498.85207362921	752.876847235995	0.536492099898496	121	1	0.00084004702141683	0.00084004702141683
mmu_dRNA_3T3_PION_1	ENSMUST00000002844	338	1086.55921380374	43.4606356981115	0.341227294453711	273	1	0.000636676760232352	0.000636676760232352
mmu_dRNA_3T3_PION_1	ENSMUST00000002845	288	892.593580143256	52.3311607024774	0.525846628021003	193	1	0.001585237854378	0.001585237854378
mmu_dRNA_3T3_PION_1	ENSMUST00000002846	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000002848	18	2064.49543180599	737.37452238269	0.571221947578028	259	0	0.000737863358662015	0.000737863358662015
mmu_dRNA_3T3_PION_1	ENSMUST00000002855	945	1429.64365909212	233.796716211623	0.544045093772813	157	0	0.000937575363516349	0.000937575363516349
mmu_dRNA_3T3_PION_1	ENSMUST00000002885	149	1475.94046984717	683.750831760388	0.547158169952835	171	1	0.000925924661570947	0.000925924661570947
mmu_dRNA_3T3_PION_1	ENSMUST00000002889	407	1463.1630396402	889.247827110753	0.578333562982489	152	1	0.00104605053079305	0.00104605053079305
mmu_dRNA_3T3_PION_1	ENSMUST00000002891	46	1775.69415447559	883.785295263149	0.527195532745181	168	1	0.000693564279367368	0.000693564279367368
mmu_dRNA_3T3_PION_1	ENSMUST00000002902	55	1363.69740271158	120.802431899642	0.669948510095733	277	1	0.00186788914814687	0.00186788914814687
mmu_dRNA_3T3_PION_1	ENSMUST00000002908	13	1268.47975600863	78.6352692640551	0.739564379041381	333	1	0.00303557667570481	0.00303557667570481
mmu_dRNA_3T3_PION_1	ENSMUST00000002911	48	981.419689659922	343.246407768536	0.504282422803177	260	1	0.00141010522222327	0.00141010522222327
mmu_dRNA_3T3_PION_1	ENSMUST00000002914	339	1201.77217946632	603.812292308755	0.53905259398617	148	1	0.00110977014258175	0.00110977014258175
mmu_dRNA_3T3_PION_1	ENSMUST00000002923	257	1528.80466409016	179.699778776351	0.652407919295682	163	0	0.00137423422208615	0.00137423422208615
mmu_dRNA_3T3_PION_1	ENSMUST00000002924	99	1996.3332538184	353.127568245746	0.602764756595244	192	0	0.00084097546414477	0.00084097546414477
mmu_dRNA_3T3_PION_1	ENSMUST00000002925	58	853.89917302735	303.452251635444	0.5282647727572	258	1	0.00187923269319936	0.00187923269319936
mmu_dRNA_3T3_PION_1	ENSMUST00000002964	27	1274.93137160849	664.03968654738	0.568847285152137	302	1	0.00135607077807526	0.00135607077807526
mmu_dRNA_3T3_PION_1	ENSMUST00000002976	12	1200.64591506104	747.514177957719	0.639506938663316	301	1	0.00197186300299924	0.00197186300299924
mmu_dRNA_3T3_PION_1	ENSMUST00000002979	501	1640.28034307907	1012.41468394883	0.571412717110676	165	1	0.000903724519090925	0.000903724519090925
mmu_dRNA_3T3_PION_1	ENSMUST00000002989	11	2132.06956203431	60.2522959182904	0.747608108987356	259	1	0.00158141079593112	0.00158141079593112
mmu_dRNA_3T3_PION_1	ENSMUST00000003027	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000003029	194	1304.96067181508	383.222418777861	0.507362852590259	139	1	0.000883298733761148	0.000883298733761148
mmu_dRNA_3T3_PION_1	ENSMUST00000003035	10	1816.13905616186	335.225723841534	0.659686681151636	306	1	0.0012836358263801	0.0012836358263801
mmu_dRNA_3T3_PION_1	ENSMUST00000003038	626	1667.66168981522	994.25630046571	0.564425734455665	175	1	0.000868126887400049	0.000868126887400049
mmu_dRNA_3T3_PION_1	ENSMUST00000003044	74	1618.84764989972	281.771480880359	0.596821757828351	245	0	0.0010774794235499	0.0010774794235499
mmu_dRNA_3T3_PION_1	ENSMUST00000003049	208	1533.36143676552	650.885796115547	0.532728558383812	202	1	0.000856329226433481	0.000856329226433481
mmu_dRNA_3T3_PION_1	ENSMUST00000003066	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000003079	31	1161.22280309705	483.856132793241	0.563242663898793	228	1	0.0013818789243371	0.0013818789243371
mmu_dRNA_3T3_PION_1	ENSMUST00000003100	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000003115	115	897.599119594794	506.153054931961	0.568930366273478	174	1	0.00182395304681578	0.00182395304681578
mmu_dRNA_3T3_PION_1	ENSMUST00000003117	503	1460.80578504637	558.352393801376	0.534128822896723	169	1	0.000887529806358442	0.000887529806358442
mmu_dRNA_3T3_PION_1	ENSMUST00000003121	428	1338.08862456306	403.664262170652	0.511565003870325	158	1	0.000887522617519491	0.000887522617519491
mmu_dRNA_3T3_PION_1	ENSMUST00000003123	508	1229.0397969806	339.21901846543	0.537756636588422	199	0	0.00112943460405024	0.00112943460405024
mmu_dRNA_3T3_PION_1	ENSMUST00000003152	346	1616.97725948253	638.954112740256	0.529361462788113	182	1	0.000783826274769977	0.000783826274769977
mmu_dRNA_3T3_PION_1	ENSMUST00000003154	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000003156	1382	935.72963972703	44.5799983868048	0.534850910618749	126	1	0.00142003983628519	0.00142003983628519
mmu_dRNA_3T3_PION_1	ENSMUST00000003183	278	1476.55495929202	510.167138290651	0.519907942982788	157	1	0.000820681131388442	0.000820681131388442
mmu_dRNA_3T3_PION_1	ENSMUST00000003191	43	1497.47799802707	935.433187815167	0.604802730583746	205	1	0.00118406801365658	0.00118406801365658
mmu_dRNA_3T3_PION_1	ENSMUST00000003203	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000003207	11	2914.35697777131	171.635415893246	0.678895661168266	430	1	0.000851026060328969	0.000851026060328969
mmu_dRNA_3T3_PION_1	ENSMUST00000003219	85	1370.96049478442	527.269775565157	0.520205341817755	213	1	0.000936322923085091	0.000936322923085091
mmu_dRNA_3T3_PION_1	ENSMUST00000003238	83	1326.02633660354	738.789862875236	0.567577776185101	219	1	0.00118565796500669	0.00118565796500669
mmu_dRNA_3T3_PION_1	ENSMUST00000003268	461	1344.17243657482	541.248368477505	0.531291857721023	196	1	0.000987241823071863	0.000987241823071863
mmu_dRNA_3T3_PION_1	ENSMUST00000003274	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_PION_1	ENSMUST00000003284	84	1591.18846459387	55.0541223356795	0.732125911560417	224	1	0.00199906394421176	0.00199906394421176
mmu_dRNA_3T3_PION_1	ENSMUST00000003290	68	1116.75196455731	51.2161907052603	0.541534322254245	222	1	0.00132012938480783	0.00132012938480783
mmu_dRNA_3T3_PION_1	ENSMUST00000003310	329	1618.35553111073	809.155258876841	0.536825227981675	171	1	0.000800779221599786	0.000800779221599786
mmu_dRNA_3T3_PION_1	ENSMUST00000003313	26	1230.61738052529	567.662926044775	0.541299836377993	219	1	0.00116652142162443	0.00116652142162443
mmu_dRNA_3T3_PION_1	ENSMUST00000003318	10	1926.07624018508	126.1160930691	0.763914488033346	257	0	0.00193864922387779	0.00193864922387779
mmu_dRNA_3T3_PION_1	ENSMUST00000003319	164	1427.33450492308	739.19070210863	0.556964677411267	163	1	0.000994322597334651	0.000994322597334651
mmu_dRNA_3T3_PION_1	ENSMUST00000003320	449	1412.205653944	751.857023170119	0.568447289291398	147	1	0.00104110666539091	0.00104110666539091
mmu_dRNA_3T3_PION_1	ENSMUST00000003360	22	1245.72064433787	338.760501735026	0.534126607666823	373	0	0.0013137146909498	0.0013137146909498
mmu_dRNA_3T3_PION_1	ENSMUST00000003369	NA	NA	NA	NA	NA	0	NA	NA
